foram ordenadas 78444 palavras
ocorrencias de OFTEN: 56
ocorrencias de OFTENER: 1
ocorrencias de OGNOR: 1
ocorrencias de OGRE: 1
ocorrencias de OH: 28
ocorrencias de OLD: 52
ocorrencias de OLDER: 3
ocorrencias de OMEN: 1
ocorrencias de OMINOUS: 1
ocorrencias de OMIT: 1
ocorrencias de OMITTED: 3
ocorrencias de OMNIPOTENCE: 2
ocorrencias de OMNIPOTENT: 3
ocorrencias de ON: 471
ocorrencias de ONCE: 32
ocorrencias de ONE: 208
ocorrencias de ONES: 1
ocorrencias de ONLINE: 4
ocorrencias de ONLY: 125
ocorrencias de ONWARDS: 1
ocorrencias de OPAQUE: 1
ocorrencias de OPEN: 14
ocorrencias de OPENED: 18
ocorrencias de OPENING: 2
ocorrencias de OPENLY: 1
ocorrencias de OPERATE: 1
ocorrencias de OPERATION: 2
ocorrencias de OPERATIONS: 4
ocorrencias de OPINION: 3
ocorrencias de OPINIONS: 2
ocorrencias de OPPORTUNITIES: 1
ocorrencias de OPPORTUNITY: 6
ocorrencias de OPPOSED: 1
ocorrencias de OPPOSING: 1
ocorrencias de OPPOSITE: 7
ocorrencias de OPPOSITION: 1
ocorrencias de OPPRESSED: 7
ocorrencias de OPPRESSES: 1
ocorrencias de OPPRESSION: 2
ocorrencias de OPPRESSIVE: 3
ocorrencias de OPPROBRIUM: 1
ocorrencias de OR: 256
ocorrencias de ORB: 2
ocorrencias de ORBS: 1
ocorrencias de ORDER: 4
ocorrencias de ORDERED: 2
ocorrencias de ORDERS: 1
ocorrencias de ORDINARY: 2
ocorrencias de ORG: 8
ocorrencias de ORGANIZATION: 1
ocorrencias de ORGANIZED: 1
ocorrencias de ORGANS: 1
ocorrencias de ORIENTAL: 1
ocorrencias de ORIENTALISTS: 1
ocorrencias de ORIGIN: 4
ocorrencias de ORIGINAL: 3
ocorrencias de ORIGINATOR: 1
ocorrencias de ORKNEY: 1
ocorrencias de ORKNEYS: 1
ocorrencias de ORPHAN: 3
ocorrencias de OTHER: 90
ocorrencias de OTHERS: 26
ocorrencias de OTHERWISE: 8
ocorrencias de OUGHT: 13
ocorrencias de OUR: 130
ocorrencias de OURS: 1
ocorrencias de OURSELVES: 4
ocorrencias de OUT: 40
ocorrencias de OUTCAST: 3
ocorrencias de OUTDATED: 1
ocorrencias de OUTHOUSE: 1
ocorrencias de OUTLINES: 1
ocorrencias de OUTRAGED: 1
ocorrencias de OUTRAGES: 1
ocorrencias de OUTSIDE: 4
ocorrencias de OUTSTRIPT: 1
ocorrencias de OUTWARD: 3
ocorrencias de OVER: 58
ocorrencias de OVERCAME: 7
ocorrencias de OVERCAST: 1
ocorrencias de OVERCOME: 16
ocorrencias de OVERFLOWED: 3
ocorrencias de OVERFLOWING: 2
ocorrencias de OVERHANGING: 1
ocorrencias de OVERHANGS: 2
ocorrencias de OVERHUNG: 3
ocorrencias de OVERJOYED: 2
ocorrencias de OVERLOOK: 2
ocorrencias de OVERLOOKED: 1
ocorrencias de OVERLOOKING: 1
ocorrencias de OVERLOOKS: 1
ocorrencias de OVERPOWERED: 1
ocorrencias de OVERPOWERING: 1
ocorrencias de OVERSHADOWED: 1
ocorrencias de OVERSPREAD: 1
ocorrencias de OVERTAKE: 1
ocorrencias de OVERTAXED: 1
ocorrencias de OVERTHROW: 2
ocorrencias de OVERWEIGH: 1
ocorrencias de OVERWHELM: 2
ocorrencias de OVERWHELMED: 5
ocorrencias de OVERWHELMING: 4
ocorrencias de OWE: 3
ocorrencias de OWED: 4
ocorrencias de OWES: 1
ocorrencias de OWEST: 1
ocorrencias de OWING: 1
ocorrencias de OWN: 107
ocorrencias de OWNER: 6
ocorrencias de OWNING: 1
ocorrencias de OWNS: 2
ocorrencias de OXFORD: 5
ocorrencias de P: 1
ocorrencias de PACE: 2
ocorrencias de PACIFIC: 1
ocorrencias de PACING: 1
ocorrencias de PACK: 1
ocorrencias de PACKED: 2
ocorrencias de PACKET: 1
ocorrencias de PADDLING: 1
ocorrencias de PAGE: 4
ocorrencias de PAGES: 1
ocorrencias de PAID: 12
ocorrencias de PAIL: 3
ocorrencias de PAIN: 19
ocorrencias de PAINED: 1
ocorrencias de PAINFUL: 6
ocorrencias de PAINFULLY: 1
ocorrencias de PAINS: 5
ocorrencias de PAINSTAKING: 1
ocorrencias de PAINTED: 4
ocorrencias de PAINTERS: 1
ocorrencias de PALACE: 1
ocorrencias de PALACES: 2
ocorrencias de PALE: 6
ocorrencias de PALLID: 1
ocorrencias de PALPABLE: 1
ocorrencias de PALPITATE: 1
ocorrencias de PALPITATED: 1
ocorrencias de PALPITATION: 1
ocorrencias de PAND: 1
ocorrencias de PANEGYRIC: 1
ocorrencias de PANES: 2
ocorrencias de PANG: 2
ocorrencias de PANGS: 2
ocorrencias de PANIC: 1
ocorrencias de PAPA: 3
ocorrencias de PAPER: 3
ocorrencias de PAPERS: 8
ocorrencias de PAPERWORK: 1
ocorrencias de PARACELSUS: 4
ocorrencias de PARADISE: 5
ocorrencias de PARADISIACAL: 1
ocorrencias de PARAGRAPH: 11
ocorrencias de PARAGRAPHS: 3
ocorrencias de PARAMOUNT: 1
ocorrencias de PARCHED: 4
ocorrencias de PARDON: 4
ocorrencias de PARDONING: 1
ocorrencias de PARENT: 2
ocorrencias de PARENTS: 11
ocorrencias de PARIS: 10
ocorrencias de PARLIAMENT: 1
ocorrencias de PAROXYSM: 1
ocorrencias de PAROXYSMS: 1
ocorrencias de PART: 43
ocorrencias de PARTED: 1
ocorrencias de PARTIALITY: 2
ocorrencias de PARTIALLY: 1
ocorrencias de PARTICIPATE: 2
ocorrencias de PARTICIPATED: 1
ocorrencias de PARTICULAR: 2
ocorrencias de PARTICULARLY: 6
ocorrencias de PARTICULARS: 3
ocorrencias de PARTIES: 1
ocorrencias de PARTLY: 9
ocorrencias de PARTS: 3
ocorrencias de PARTY: 4
ocorrencias de PASS: 16
ocorrencias de PASSAGE: 9
ocorrencias de PASSAGES: 1
ocorrencias de PASSED: 67
ocorrencias de PASSES: 2
ocorrencias de PASSING: 8
ocorrencias de PASSION: 18
ocorrencias de PASSIONATE: 3
ocorrencias de PASSIONATELY: 1
ocorrencias de PASSIONS: 12
ocorrencias de PASSIVE: 1
ocorrencias de PASSPORTS: 1
ocorrencias de PAST: 14
ocorrencias de PASTURE: 1
ocorrencias de PATCHES: 1
ocorrencias de PATERNAL: 1
ocorrencias de PATH: 20
ocorrencias de PATHETIC: 1
ocorrencias de PATHLESS: 1
ocorrencias de PATHS: 4
ocorrencias de PATHWAYS: 1
ocorrencias de PATIENCE: 3
ocorrencias de PATIENT: 2
ocorrencias de PATIENTLY: 1
ocorrencias de PATRIARCHAL: 1
ocorrencias de PATRIOT: 1
ocorrencias de PATTERED: 1
ocorrencias de PAUL: 1
ocorrencias de PAUSE: 5
ocorrencias de PAUSED: 14
ocorrencias de PAUSES: 1
ocorrencias de PAUSING: 1
ocorrencias de PAY: 4
ocorrencias de PAYING: 3
ocorrencias de PAYMENTS: 3
ocorrencias de PAYS: 2
ocorrencias de PEACE: 32
ocorrencias de PEACEABLE: 1
ocorrencias de PEACEABLY: 1
ocorrencias de PEACEFUL: 7
ocorrencias de PEAK: 1
ocorrencias de PEAKED: 1
ocorrencias de PEAKS: 2
ocorrencias de PEARLY: 1
ocorrencias de PEASANT: 5
ocorrencias de PEASANTS: 6
ocorrencias de PEBBLE: 1
ocorrencias de PECULIAR: 3
ocorrencias de PECULIARLY: 5
ocorrencias de PEDANTRY: 1
ocorrencias de PEDESTRIAN: 1
ocorrencias de PEEPED: 1
ocorrencias de PEEPING: 1
ocorrencias de PEN: 1
ocorrencias de PENALTY: 1
ocorrencias de PENETRATE: 6
ocorrencias de PENETRATED: 3
ocorrencias de PENETRATION: 1
ocorrencias de PENNILESS: 1
ocorrencias de PENSIVE: 1
ocorrencias de PENTLAND: 1
ocorrencias de PENURY: 2
ocorrencias de PEOPLE: 14
ocorrencias de PEOPLED: 1
ocorrencias de PERAMBULATIONS: 1
ocorrencias de PERCEIVE: 7
ocorrencias de PERCEIVED: 26
ocorrencias de PERCEIVING: 6
ocorrencias de PERCEPTIBLE: 1
ocorrencias de PERCEPTIBLY: 1
ocorrencias de PERCEPTIONS: 1
ocorrencias de PERDITION: 1
ocorrencias de PERFECT: 5
ocorrencias de PERFECTION: 1
ocorrencias de PERFECTIONATE: 1
ocorrencias de PERFECTLY: 8
ocorrencias de PERFORM: 7
ocorrencias de PERFORMANCES: 1
ocorrencias de PERFORMED: 9
ocorrencias de PERFORMING: 3
ocorrencias de PERFORMS: 1
ocorrencias de PERHAPS: 21
ocorrencias de PERIL: 3
ocorrencias de PERILOUS: 1
ocorrencias de PERIOD: 16
ocorrencias de PERIODIC: 1
ocorrencias de PERIODICALLY: 1
ocorrencias de PERIODS: 1
ocorrencias de PERISH: 6
ocorrencias de PERISHED: 2
ocorrencias de PERMANENT: 1
ocorrencias de PERMISSION: 11
ocorrencias de PERMIT: 5
ocorrencias de PERMITS: 1
ocorrencias de PERMITTED: 7
ocorrencias de PERPENDICULAR: 2
ocorrencias de PERPENDICULARITY: 1
ocorrencias de PERPENDICULARLY: 1
ocorrencias de PERPETRATE: 1
ocorrencias de PERPETRATED: 1
ocorrencias de PERPETUAL: 5
ocorrencias de PERPETUALLY: 3
ocorrencias de PERPLEXED: 2
ocorrencias de PERSECUTED: 1
ocorrencias de PERSECUTOR: 3
ocorrencias de PERSEVERANCE: 2
ocorrencias de PERSEVERE: 1
ocorrencias de PERSEVERING: 1
ocorrencias de PERSIAN: 2
ocorrencias de PERSISTED: 1
ocorrencias de PERSON: 21
ocorrencias de PERSONAL: 2
ocorrencias de PERSONALLY: 2
ocorrencias de PERSONS: 4
ocorrencias de PERSUADE: 10
ocorrencias de PERSUADED: 7
ocorrencias de PERSUADES: 1
ocorrencias de PERSUADING: 2
ocorrencias de PERSUASION: 2
ocorrencias de PERSUASIONS: 2
ocorrencias de PERSUASIVE: 1
ocorrencias de PERTH: 3
ocorrencias de PERTINACITY: 1
ocorrencias de PERTURBED: 1
ocorrencias de PERU: 1
ocorrencias de PERUSED: 1
ocorrencias de PERVADED: 1
ocorrencias de PERVERSITY: 1
ocorrencias de PEST: 1
ocorrencias de PETERSBURGH: 3
ocorrencias de PETTICOAT: 1
ocorrencias de PETTY: 1
ocorrencias de PG: 1
ocorrencias de PGLAF: 8
ocorrencias de PHENOMENA: 2
ocorrencias de PHILLIPS: 2
ocorrencias de PHILOSOPHER: 3
ocorrencias de PHILOSOPHERS: 5
ocorrencias de PHILOSOPHICAL: 1
ocorrencias de PHILOSOPHY: 15
ocorrencias de PHRASE: 5
ocorrencias de PHRASEOLOGY: 1
ocorrencias de PHYSICAL: 5
ocorrencias de PHYSICIAN: 2
ocorrencias de PHYSIOGNOMY: 2
ocorrencias de PHYSIOLOGY: 1
ocorrencias de PICKED: 1
ocorrencias de PICKING: 1
ocorrencias de PICTURE: 11
ocorrencias de PICTURED: 1
ocorrencias de PICTURES: 1
ocorrencias de PICTURESQUE: 3
ocorrencias de PIECE: 3
ocorrencias de PIECES: 3
ocorrencias de PIERCE: 1
ocorrencias de PIERCED: 1
ocorrencias de PIERCING: 2
ocorrencias de PIG: 1
ocorrencias de PILE: 5
ocorrencias de PILGRIMAGE: 4
ocorrencias de PILLOW: 1
ocorrencias de PINE: 1
ocorrencias de PINES: 3
ocorrencias de PINK: 1
ocorrencias de PINNACLE: 1
ocorrencias de PINY: 2
ocorrencias de PIONEER: 1
ocorrencias de PISTOL: 3
ocorrencias de PISTOLS: 2
ocorrencias de PITCHY: 1
ocorrencias de PITIABLE: 1
ocorrencias de PITIED: 1
ocorrencias de PITIES: 1
ocorrencias de PITILESS: 1
ocorrencias de PITTANCE: 3
ocorrencias de PITY: 11
ocorrencias de PLACE: 65
ocorrencias de PLACED: 28
ocorrencias de PLACES: 9
ocorrencias de PLACID: 6
ocorrencias de PLACING: 2
ocorrencias de PLAIN: 7
ocorrencias de PLAINLY: 4
ocorrencias de PLAINPALAIS: 3
ocorrencias de PLAINS: 3
ocorrencias de PLAITED: 2
ocorrencias de PLAN: 12
ocorrencias de PLANK: 1
ocorrencias de PLANKS: 1
ocorrencias de PLANS: 7
ocorrencias de PLANTS: 2
ocorrencias de PLAY: 7
ocorrencias de PLAYED: 6
ocorrencias de PLAYFELLOW: 1
ocorrencias de PLAYFELLOWS: 1
ocorrencias de PLAYFULLY: 2
ocorrencias de PLAYING: 3
ocorrencias de PLAYMATE: 2
ocorrencias de PLAYS: 2
ocorrencias de PLAYTHING: 2
ocorrencias de PLEAD: 1
ocorrencias de PLEASANT: 12
ocorrencias de PLEASE: 5
ocorrencias de PLEASED: 8
ocorrencias de PLEASES: 1
ocorrencias de PLEASING: 1
ocorrencias de PLEASURABLE: 2
ocorrencias de PLEASURE: 37
ocorrencias de PLEASURES: 4
ocorrencias de PLEDGE: 1
ocorrencias de PLENTIFUL: 4
ocorrencias de PLENTY: 1
ocorrencias de PLOT: 1
ocorrencias de PLUNGE: 3
ocorrencias de PLUNGED: 3
ocorrencias de PLUTARCH: 3
ocorrencias de POCKET: 4
ocorrencias de POEMS: 1
ocorrencias de POET: 1
ocorrencias de POETRY: 2
ocorrencias de POETS: 4
ocorrencias de POIGNANT: 2
ocorrencias de POIGNANTLY: 1
ocorrencias de POINT: 14
ocorrencias de POINTED: 3
ocorrencias de POINTING: 2
ocorrencias de POINTS: 1
ocorrencias de POISON: 3
ocorrencias de POISONED: 2
ocorrencias de POLE: 4
ocorrencias de POLITIC: 1
ocorrencias de POLITICS: 1
ocorrencias de POLLUTED: 1
ocorrencias de POLLUTES: 1
ocorrencias de POOL: 2
ocorrencias de POOR: 45
ocorrencias de POPULAR: 1
ocorrencias de POPULATION: 1
ocorrencias de POPULOUS: 1
ocorrencias de PORE: 1
ocorrencias de PORT: 1
ocorrencias de PORTEND: 1
ocorrencias de PORTER: 1
ocorrencias de PORTION: 7
ocorrencias de PORTMANTEAU: 1
ocorrencias de PORTRAIT: 3
ocorrencias de POSITION: 1
ocorrencias de POSITIVELY: 1
ocorrencias de POSSESS: 5
ocorrencias de POSSESSED: 37
ocorrencias de POSSESSES: 1
ocorrencias de POSSESSING: 1
ocorrencias de POSSESSION: 9
ocorrencias de POSSESSIONS: 1
ocorrencias de POSSIBILITY: 3
ocorrencias de POSSIBLE: 11
ocorrencias de POSSIBLY: 3
ocorrencias de POST: 3
ocorrencias de POSTED: 5
ocorrencias de POSTERITY: 1
ocorrencias de POSTPONE: 1
ocorrencias de POSTPONED: 2
ocorrencias de POSTURE: 1
ocorrencias de POTENT: 1
ocorrencias de POUR: 1
ocorrencias de POURED: 5
ocorrencias de POURING: 1
ocorrencias de POURS: 1
ocorrencias de POVERTY: 10
ocorrencias de POWER: 39
ocorrencias de POWERFUL: 5
ocorrencias de POWERS: 15
ocorrencias de PRACTICAL: 3
ocorrencias de PRACTICALLY: 2
ocorrencias de PRACTICE: 2
ocorrencias de PRAISE: 2
ocorrencias de PRAISED: 1
ocorrencias de PRAISES: 1
ocorrencias de PRAYED: 2
ocorrencias de PRAYER: 1
ocorrencias de PRAYERS: 1
ocorrencias de PRECARIOUS: 2
ocorrencias de PRECAUTION: 3
ocorrencias de PRECAUTIONS: 1
ocorrencias de PRECEDED: 3
ocorrencias de PRECEDING: 6
ocorrencias de PRECEPTORS: 1
ocorrencias de PRECEPTS: 1
ocorrencias de PRECIOUS: 3
ocorrencias de PRECIPICE: 2
ocorrencias de PRECIPICES: 7
ocorrencias de PRECIPITATE: 2
ocorrencias de PRECIPITATED: 1
ocorrencias de PRECIPITATION: 1
ocorrencias de PRECIPITOUS: 2
ocorrencias de PRECISELY: 1
ocorrencias de PRECISION: 2
ocorrencias de PREDILECTION: 1
ocorrencias de PREFERENCE: 1
ocorrencias de PREFERRED: 1
ocorrencias de PREJUDICE: 2
ocorrencias de PREJUDICED: 2
ocorrencias de PREJUDICES: 2
ocorrencias de PRELIMINARY: 1
ocorrencias de PRELUDE: 1
ocorrencias de PREPARATION: 2
ocorrencias de PREPARATIONS: 2
ocorrencias de PREPARATORY: 1
ocorrencias de PREPARE: 8
ocorrencias de PREPARED: 8
ocorrencias de PREPARING: 4
ocorrencias de PREPOSSESS: 1
ocorrencias de PRESCRIBED: 1
ocorrencias de PRESENCE: 15
ocorrencias de PRESENT: 30
ocorrencias de PRESENTED: 13
ocorrencias de PRESENTIMENT: 2
ocorrencias de PRESENTING: 1
ocorrencias de PRESENTLY: 14
ocorrencias de PRESENTS: 3
ocorrencias de PRESERVATION: 2
ocorrencias de PRESERVE: 6
ocorrencias de PRESERVED: 2
ocorrencias de PRESERVER: 1
ocorrencias de PRESIDE: 1
ocorrencias de PRESS: 1
ocorrencias de PRESSED: 10
ocorrencias de PRESUMPTION: 3
ocorrencias de PRETENCE: 3
ocorrencias de PRETEND: 3
ocorrencias de PRETENDED: 1
ocorrencias de PRETENSION: 1
ocorrencias de PRETTY: 6
ocorrencias de PREVAIL: 2
ocorrencias de PREVAILED: 2
ocorrencias de PREVENT: 6
ocorrencias de PREVENTED: 2
ocorrencias de PREVENTS: 2
ocorrencias de PREVIOUS: 5
ocorrencias de PREVIOUSLY: 3
ocorrencias de PREY: 6
ocorrencias de PREYED: 4
ocorrencias de PRICE: 2
ocorrencias de PRIDE: 6
ocorrencias de PRIEST: 2
ocorrencias de PRINCIPAL: 4
ocorrencias de PRINCIPALLY: 3
ocorrencias de PRINCIPLE: 2
ocorrencias de PRINCIPLES: 1
ocorrencias de PRINT: 3
ocorrencias de PRINTED: 2
ocorrencias de PRISON: 13
ocorrencias de PRISONER: 1
ocorrencias de PRIVATE: 1
ocorrencias de PRIZE: 3
ocorrencias de PRIZED: 1
ocorrencias de PROBABILITIES: 1
ocorrencias de PROBABILITY: 3
ocorrencias de PROBABLE: 4
ocorrencias de PROBABLY: 5
ocorrencias de PROBLEM: 1
ocorrencias de PROCEED: 8
ocorrencias de PROCEEDED: 18
ocorrencias de PROCEEDING: 2
ocorrencias de PROCEEDINGS: 1
ocorrencias de PROCESS: 2
ocorrencias de PROCESSING: 1
ocorrencias de PROCLAIM: 2
ocorrencias de PROCRASTINATE: 1
ocorrencias de PROCURE: 10
ocorrencias de PROCURED: 8
ocorrencias de PRODUCE: 6
ocorrencias de PRODUCED: 15
ocorrencias de PRODUCES: 1
ocorrencias de PRODUCTION: 2
ocorrencias de PRODUCTIONS: 2
ocorrencias de PROFANE: 1
ocorrencias de PROFESSION: 2
ocorrencias de PROFESSIONAL: 1
ocorrencias de PROFESSIONS: 1
ocorrencias de PROFESSOR: 9
ocorrencias de PROFESSORS: 5
ocorrencias de PROFICIENCY: 2
ocorrencias de PROFIT: 1
ocorrencias de PROFITED: 2
ocorrencias de PROFITS: 2
ocorrencias de PROFOUND: 4
ocorrencias de PROFOUNDLY: 1
ocorrencias de PROFUNDITY: 1
ocorrencias de PROGENY: 1
ocorrencias de PROGNOSTICATE: 1
ocorrencias de PROGNOSTICATED: 1
ocorrencias de PROGRESS: 19
ocorrencias de PROGRESSIVELY: 1
ocorrencias de PROHIBITION: 1
ocorrencias de PROJECT: 87
ocorrencias de PROJECTORS: 1
ocorrencias de PROJECTS: 3
ocorrencias de PROLONG: 3
ocorrencias de PROLONGED: 2
ocorrencias de PROLONGING: 1
ocorrencias de PROMETHEUS: 2
ocorrencias de PROMINENTLY: 2
ocorrencias de PROMISE: 22
ocorrencias de PROMISED: 13
ocorrencias de PROMISES: 2
ocorrencias de PROMISING: 1
ocorrencias de PROMONTORY: 4
ocorrencias de PROMOTING: 2
ocorrencias de PROMOTION: 1
ocorrencias de PRONOUNCE: 1
ocorrencias de PRONOUNCED: 5
ocorrencias de PRONOUNCING: 2
ocorrencias de PRONUNCIATION: 1
ocorrencias de PROOF: 5
ocorrencias de PROOFREAD: 1
ocorrencias de PROPAGATED: 1
ocorrencias de PROPER: 2
ocorrencias de PROPERTIES: 1
ocorrencias de PROPERTY: 6
ocorrencias de PROPHESIED: 1
ocorrencias de PROPHETIC: 2
ocorrencias de PROPORTION: 4
ocorrencias de PROPORTIONABLY: 3
ocorrencias de PROPORTIONATE: 1
ocorrencias de PROPORTIONS: 2
ocorrencias de PROPOSE: 1
ocorrencias de PROPOSED: 1
ocorrencias de PROPOSITION: 2
ocorrencias de PROPRIETARY: 1
ocorrencias de PROSECUTION: 2
ocorrencias de PROSPECT: 13
ocorrencias de PROSPECTS: 2
ocorrencias de PROSPERITY: 2
ocorrencias de PROSPEROUS: 1
ocorrencias de PROTECT: 5
ocorrencias de PROTECTING: 1
ocorrencias de PROTECTION: 4
ocorrencias de PROTECTOR: 1
ocorrencias de PROTECTORS: 13
ocorrencias de PROTECTRESS: 1
ocorrencias de PROTESTATIONS: 1
ocorrencias de PROTRACTED: 1
ocorrencias de PROTRACTION: 1
ocorrencias de PROUD: 2
ocorrencias de PROVE: 7
ocorrencias de PROVED: 6
ocorrencias de PROVES: 1
ocorrencias de PROVIDE: 9
ocorrencias de PROVIDED: 11
ocorrencias de PROVIDENCE: 1
ocorrencias de PROVIDING: 4
ocorrencias de PROVISION: 2
ocorrencias de PROVISIONS: 2
ocorrencias de PROVOCATION: 1
ocorrencias de PROVOKE: 1
ocorrencias de PRUDENCE: 1
ocorrencias de PRUDENT: 1
ocorrencias de PUBLIC: 15
ocorrencias de PUBLICLY: 2
ocorrencias de PULLED: 1
ocorrencias de PULLING: 1
ocorrencias de PULPIT: 1
ocorrencias de PULSE: 3
ocorrencias de PULSES: 1
ocorrencias de PUNISH: 2
ocorrencias de PUNISHMENT: 4
ocorrencias de PUNITIVE: 1
ocorrencias de PUPIL: 1
ocorrencias de PURCHASE: 1
ocorrencias de PURCHASING: 1
ocorrencias de PURE: 3
ocorrencias de PUREST: 1
ocorrencias de PURLOINED: 1
ocorrencias de PURPORT: 2
ocorrencias de PURPOSE: 20
ocorrencias de PURPOSED: 1
ocorrencias de PURPOSES: 3
ocorrencias de PURSUE: 17
ocorrencias de PURSUED: 13
ocorrencias de PURSUES: 1
ocorrencias de PURSUING: 4
ocorrencias de PURSUIT: 16
ocorrencias de PURSUITS: 4
ocorrencias de PUSH: 1
ocorrencias de PUT: 15
ocorrencias de PUTTING: 4
ocorrencias de PUZZLED: 1
ocorrencias de PYRAMIDS: 1
ocorrencias de QUALITIES: 6
ocorrencias de QUALITY: 2
ocorrencias de QUANTITY: 7
ocorrencias de QUARTER: 1
ocorrencias de QUARTERS: 2
ocorrencias de QUEEN: 1
ocorrencias de QUELLING: 1
ocorrencias de QUENCHED: 2
ocorrencias de QUESTION: 8
ocorrencias de QUESTIONED: 1
ocorrencias de QUESTIONS: 6
ocorrencias de QUICK: 8
ocorrencias de QUICKLY: 26
ocorrencias de QUIET: 3
ocorrencias de QUIETED: 1
ocorrencias de QUIETLY: 2
ocorrencias de QUIT: 17
ocorrencias de QUITE: 4
ocorrencias de QUITTED: 22
ocorrencias de QUITTING: 3
ocorrencias de QUIVER: 1
ocorrencias de QUIVERED: 1
ocorrencias de QUIVERING: 1
ocorrencias de R: 2
ocorrencias de RACE: 6
ocorrencias de RADIANCE: 2
ocorrencias de RADIANT: 3
ocorrencias de RAFT: 3
ocorrencias de RAGE: 25
ocorrencias de RAGGED: 2
ocorrencias de RAGING: 1
ocorrencias de RAIN: 16
ocorrencias de RAISE: 6
ocorrencias de RAISED: 7
ocorrencias de RAISES: 1
ocorrencias de RAISING: 1
ocorrencias de RAMBLE: 2
ocorrencias de RAMBLED: 1
ocorrencias de RAMBLES: 5
ocorrencias de RAMBLING: 2
ocorrencias de RAN: 7
ocorrencias de RANG: 5
ocorrencias de RANGE: 1
ocorrencias de RANGED: 1
ocorrencias de RANGING: 1
ocorrencias de RANK: 5
ocorrencias de RANKED: 1
ocorrencias de RANKLE: 1
ocorrencias de RANKLING: 1
ocorrencias de RAPID: 6
ocorrencias de RAPIDITY: 2
ocorrencias de RAPIDLY: 11
ocorrencias de RAPTURE: 4
ocorrencias de RAPTUROUSLY: 1
ocorrencias de RARE: 1
ocorrencias de RARELY: 1
ocorrencias de RASH: 2
ocorrencias de RASHLY: 3
ocorrencias de RATE: 1
ocorrencias de RATHER: 27
ocorrencias de RATIONAL: 2
ocorrencias de RAVED: 1
ocorrencias de RAVEN: 1
ocorrencias de RAVENOUS: 1
ocorrencias de RAVINE: 3
ocorrencias de RAVINES: 1
ocorrencias de RAVINGS: 4
ocorrencias de RAVISH: 1
ocorrencias de RAVISHED: 1
ocorrencias de RAWNESS: 1
ocorrencias de RAYS: 3
ocorrencias de RE: 3
ocorrencias de REACH: 5
ocorrencias de REACHED: 7
ocorrencias de REACHING: 1
ocorrencias de READ: 31
ocorrencias de READABLE: 2
ocorrencias de READIER: 1
ocorrencias de READING: 4
ocorrencias de READY: 3
ocorrencias de REAL: 7
ocorrencias de REALISE: 2
ocorrencias de REALISED: 1
ocorrencias de REALITIES: 1
ocorrencias de REALITY: 10
ocorrencias de REALLY: 10
ocorrencias de REAP: 1
ocorrencias de REASON: 13
ocorrencias de REASONABLE: 2
ocorrencias de REASONABLY: 2
ocorrencias de REASONED: 1
ocorrencias de REASONING: 4
ocorrencias de REASONS: 1
ocorrencias de REASSURE: 2
ocorrencias de REASSURED: 1
ocorrencias de RECALL: 1
ocorrencias de RECALLED: 3
ocorrencias de RECAPITULATION: 1
ocorrencias de RECEIPT: 2
ocorrencias de RECEIVE: 10
ocorrencias de RECEIVED: 21
ocorrencias de RECEIVING: 5
ocorrencias de RECENT: 3
ocorrencias de RECEPTACLE: 1
ocorrencias de RECEPTION: 3
ocorrencias de RECESS: 3
ocorrencias de RECESSES: 3
ocorrencias de RECITAL: 1
ocorrencias de RECOGNISE: 1
ocorrencias de RECOGNISED: 2
ocorrencias de RECOLLECT: 4
ocorrencias de RECOLLECTED: 3
ocorrencias de RECOLLECTION: 10
ocorrencias de RECOLLECTIONS: 2
ocorrencias de RECOMMENCE: 3
ocorrencias de RECOMMENCING: 1
ocorrencias de RECOMMENDED: 1
ocorrencias de RECOMPENSE: 2
ocorrencias de RECOMPENSING: 1
ocorrencias de RECONCILE: 1
ocorrencias de RECONCILED: 1
ocorrencias de RECORD: 6
ocorrencias de RECORDED: 3
ocorrencias de RECORDING: 3
ocorrencias de RECOURSE: 1
ocorrencias de RECOVER: 2
ocorrencias de RECOVERED: 14
ocorrencias de RECOVERING: 1
ocorrencias de RECOVERY: 3
ocorrencias de RECUR: 1
ocorrencias de RECURRED: 3
ocorrencias de RECURRENCE: 1
ocorrencias de RED: 1
ocorrencias de REDEEM: 2
ocorrencias de REDISTRIBUTE: 1
ocorrencias de REDISTRIBUTING: 2
ocorrencias de REDISTRIBUTION: 2
ocorrencias de REDRESS: 1
ocorrencias de REDUCED: 3
ocorrencias de REFERENCE: 2
ocorrencias de REFERENCES: 2
ocorrencias de REFERRED: 1
ocorrencias de REFINED: 3
ocorrencias de REFINEMENT: 1
ocorrencias de REFLECT: 17
ocorrencias de REFLECTED: 15
ocorrencias de REFLECTING: 1
ocorrencias de REFLECTION: 13
ocorrencias de REFLECTIONS: 16
ocorrencias de REFLECTS: 1
ocorrencias de REFRAIN: 3
ocorrencias de REFRAINED: 1
ocorrencias de REFRESHED: 4
ocorrencias de REFUGE: 8
ocorrencias de REFUND: 10
ocorrencias de REFUSE: 8
ocorrencias de REFUSED: 3
ocorrencias de REFUSING: 1
ocorrencias de REGARD: 8
ocorrencias de REGARDED: 6
ocorrencias de REGARDING: 3
ocorrencias de REGARDS: 1
ocorrencias de REGION: 4
ocorrencias de REGIONS: 6
ocorrencias de REGISTERED: 2
ocorrencias de REGRET: 7
ocorrencias de REGRETTED: 1
ocorrencias de REGULAR: 1
ocorrencias de REGULARITY: 1
